ionIdx,ionMz,ionAverageInt,mz delta,formula,ion,HMDB ids,KEGG ids,other ids
1175,802.6321560812703,10304.585613947916,0.0009697187297206256,C45H90NO8P,-H(-),HMDB0007953; HMDB0008527; HMDB0008947; HMDB0009006; HMDB0009229; HMDB0009486; HMDB0009715; HMDB0113037; HMDB0113703; HMDB0113897; HMDB0113953; HMDB0113994; HMDB0114186; HMDB0114413; HMDB0114604; HMDB05337; HMDB07953; HMDB08527; HMDB08947; HMDB09006; HMDB09229; HMDB09486; HMDB09715,C00157; C00350,
1176,811.6710264103588,4577.40857212176,-0.0011808103587327423,C47H93N2O6P,-H(-),HMDB0012107; HMDB12107,C00550,CHEBI:17636
1177,811.7190062336208,2944.8207369738243,-0.0005097336207882108,C53H96O5,-H(-),HMDB0042810; HMDB0042955; HMDB0048114; HMDB0048275; HMDB0048400; HMDB0048407; HMDB0052956; HMDB0055203; HMDB0055362; HMDB42810; HMDB42955; HMDB48114; HMDB48275; HMDB48400; HMDB48407; HMDB52956; HMDB55203; HMDB55362,,
1177,811.7190062336208,2944.8207369738243,0.0006330663792368796,C50H96O6,.F(-),HMDB0042094; HMDB0042152; HMDB0042962; HMDB0043019; HMDB0043857; HMDB0062827; HMDB0062842; HMDB0062897; HMDB0062907; HMDB0062915; HMDB0063771; HMDB0063828; HMDB0063843; HMDB0063895; HMDB0063927; HMDB0063935; HMDB0063937; HMDB0063942; HMDB0064059; HMDB0064391; HMDB0064423; HMDB0064453; HMDB0098267; HMDB0098428; HMDB0098429; HMDB0098430; HMDB0098611; HMDB0098612; HMDB0099787; HMDB0099790; HMDB0099793; HMDB0099908; HMDB0100178; HMDB0100501; HMDB0101420; HMDB0101430; HMDB0102181; HMDB0102182; HMDB0103136; HMDB0103139; HMDB0103950; HMDB0103951; HMDB0103952; HMDB0103953; HMDB0103954; HMDB0103955; HMDB0103956; HMDB0103957; HMDB0103958; HMDB0104080; HMDB0104081; HMDB0104082; HMDB0104083; HMDB0104084; HMDB0104085; HMDB0104086; HMDB0104087; HMDB0104088; HMDB0104089; HMDB0104090; HMDB0104091; HMDB0104203; HMDB0104204; HMDB0104205; HMDB0104206; HMDB0104207; HMDB0104208; HMDB0104317; HMDB0104318; HMDB0104319; HMDB0104320; HMDB0104321; HMDB0104322; HMDB0104323; HMDB0104324; HMDB0104325; HMDB0104326; HMDB0104327; HMDB0104328; HMDB0104465; HMDB0104466; HMDB0104467; HMDB0104468; HMDB0104469; HMDB0104470; HMDB0104471; HMDB0104472; HMDB0104473; HMDB0104474; HMDB0104475; HMDB0104476; HMDB0104570; HMDB0104571; HMDB0104572; HMDB0104573; HMDB0104574; HMDB0104575; HMDB0104576; HMDB0104577; HMDB0104797; HMDB0104798; HMDB0104799; HMDB0104800; HMDB0104801; HMDB0104802; HMDB0105272; HMDB0105273; HMDB0105274; HMDB0105275; HMDB0105276; HMDB0105277; HMDB0105347; HMDB0105348; HMDB0105349; HMDB0105350; HMDB0105351; HMDB0105352; HMDB0105476; HMDB0105477; HMDB0105478; HMDB0105479; HMDB0105480; HMDB0105481; HMDB0105482; HMDB0105483; HMDB0105484; HMDB0105485; HMDB0105486; HMDB0105487; HMDB0105680; HMDB0105681; HMDB0105682; HMDB0105683; HMDB0105684; HMDB0105685; HMDB0105686; HMDB0105687; HMDB0105688; HMDB0105689; HMDB0105690; HMDB0105691; HMDB0105692; HMDB0105693; HMDB0105694; HMDB0105695; HMDB0105696; HMDB0105697; HMDB0105698; HMDB0105699; HMDB0105700; HMDB0105701; HMDB0105702; HMDB0105703; HMDB0105704; HMDB0105705; HMDB0105706; HMDB0105896; HMDB0105897; HMDB0105898; HMDB0105899; HMDB0105900; HMDB0105901; HMDB0105902; HMDB0105903; HMDB0105904; HMDB0105905; HMDB0105906; HMDB0105907; HMDB0106085; HMDB0106086; HMDB0106087; HMDB0106088; HMDB0106089; HMDB0106090; HMDB0106091; HMDB0106092; HMDB0106093; HMDB0106094; HMDB0106095; HMDB0106096; HMDB0106097; HMDB0106098; HMDB0106099; HMDB0106100; HMDB0106101; HMDB0106102; HMDB0106103; HMDB0106104; HMDB0106105; HMDB0106106; HMDB0106107; HMDB0106108; HMDB0106109; HMDB0106110; HMDB0106111; HMDB0106316; HMDB0106317; HMDB0106318; HMDB0106319; HMDB0106320; HMDB0106321; HMDB0106322; HMDB0106323; HMDB0106324; HMDB0106325; HMDB0106326; HMDB0106327; HMDB0106478; HMDB0106479; HMDB0106480; HMDB0106481; HMDB0106482; HMDB0106483; HMDB0106484; HMDB0106485; HMDB0106486; HMDB0106487; HMDB0106488; HMDB0106489; HMDB0106490; HMDB0106491; HMDB0106492; HMDB0106493; HMDB0106494; HMDB0106495; HMDB0106687; HMDB0106688; HMDB0106689; HMDB0106690; HMDB0106691; HMDB0106692; HMDB0106693; HMDB0106694; HMDB0106695; HMDB0106696; HMDB0106697; HMDB0106698; HMDB0107029; HMDB0107030; HMDB0107031; HMDB0107032; HMDB0107033; HMDB0107034; HMDB0107458; HMDB0107459; HMDB0107460; HMDB0107461; HMDB0107462; HMDB0107463; HMDB0107852; HMDB0107853; HMDB0107854; HMDB0107855; HMDB0107856; HMDB0107857; HMDB0107904; HMDB0107905; HMDB0107906; HMDB0107907; HMDB0107982; HMDB0107983; HMDB0107984; HMDB0107985; HMDB0107986; HMDB0107987; HMDB0107988; HMDB0107989; HMDB0107990; HMDB0107991; HMDB0107992; HMDB0107993; HMDB0108118; HMDB0108119; HMDB0108120; HMDB0108121; HMDB0108122; HMDB0108123; HMDB0108124; HMDB0108125; HMDB0108126; HMDB0108127; HMDB0108128; HMDB0108129; HMDB0108262; HMDB0108263; HMDB0108264; HMDB0108265; HMDB0108266; HMDB0108267; HMDB0108268; HMDB0108269; HMDB0108270; HMDB0108271; HMDB0108272; HMDB0108273; HMDB0108386; HMDB0108387; HMDB0108388; HMDB0108389; HMDB0108390; HMDB0108391; HMDB0108392; HMDB0108393; HMDB0108394; HMDB0108395; HMDB0108396; HMDB0108397; HMDB0108538; HMDB0108539; HMDB0108540; HMDB0108541; HMDB0108542; HMDB0108543; HMDB0108544; HMDB0108545; HMDB0108546; HMDB0108547; HMDB0108548; HMDB0108549; HMDB0108652; HMDB0108653; HMDB0108654; HMDB0108655; HMDB0108656; HMDB0108657; HMDB0108658; HMDB0108659; HMDB0108660; HMDB0108661; HMDB0108662; HMDB0108663; HMDB0108905; HMDB0108906; HMDB0108907; HMDB0108908; HMDB0109131; HMDB0109132; HMDB0109133; HMDB0109134; HMDB0109135; HMDB0109136; HMDB0109577; HMDB0109578; HMDB0109579; HMDB0109580; HMDB0109629; HMDB0109630; HMDB0109631; HMDB0109632; HMDB0109703; HMDB0109704; HMDB0109705; HMDB0109706; HMDB0109707; HMDB0109708; HMDB0109709; HMDB0109710; HMDB0109829; HMDB0109830; HMDB0109831; HMDB0109832; HMDB0109833; HMDB0109834; HMDB0109835; HMDB0109836; HMDB0109837; HMDB0109838; HMDB0109839; HMDB0109840; HMDB0109841; HMDB0109842; HMDB0109843; HMDB0109844; HMDB0109845; HMDB0109846; HMDB0109983; HMDB0109984; HMDB0109985; HMDB0109986; HMDB0109987; HMDB0109988; HMDB0109989; HMDB0109990; HMDB0110099; HMDB0110100; HMDB0110101; HMDB0110102; HMDB0110103; HMDB0110104; HMDB0110105; HMDB0110106; HMDB0110107; HMDB0110108; HMDB0110109; HMDB0110110; HMDB0110111; HMDB0110112; HMDB0110113; HMDB0110114; HMDB0110115; HMDB0110116; HMDB0110263; HMDB0110264; HMDB0110265; HMDB0110266; HMDB0110267; HMDB0110268; HMDB0110269; HMDB0110270; HMDB0110559; HMDB0110560; HMDB0110561; HMDB0110562; HMDB0110738; HMDB0110739; HMDB0110740; HMDB0110741; HMDB42094; HMDB42152; HMDB42962; HMDB43019; HMDB43857; HMDB62827; HMDB62842; HMDB62897; HMDB62907; HMDB62915; HMDB63771; HMDB63828; HMDB63843; HMDB63895; HMDB63927; HMDB63935; HMDB63937; HMDB63942; HMDB64059; HMDB64391; HMDB64423; HMDB64453; HMDB98267; HMDB98428; HMDB98429; HMDB98430; HMDB98611; HMDB98612; HMDB99787; HMDB99790; HMDB99793; HMDB99908,,
1178,813.4652607194733,3440.9575095661153,-0.0010682194733817596,C42H70O15,-H(-),HMDB0037123; HMDB37123,,
1179,815.6182651984172,20774.55664209506,0.0012459015827062103,C53H84O6,-H(-),HMDB0048293; HMDB0055399; HMDB48293; HMDB55399,,
1180,817.6512931369325,9513.982122820355,-0.0008758369324368687,C57H86O3,-H(-),HMDB0006251; HMDB0060248; HMDB06251; HMDB60248,,; CHEBI:50773; CHEBI:64136
1180,817.6512931369325,9513.982122820355,0.0008064724424912129,C46H92NO8P,-H(-) [+1],HMDB0007893; HMDB0007985; HMDB0008043; HMDB0008267; HMDB0008528; HMDB0008755; HMDB0113059; HMDB0113101; HMDB0113291; HMDB0113513; HMDB0113704; HMDB0113938; HMDB0114606; HMDB07893; HMDB07985; HMDB08043; HMDB08267; HMDB08528; HMDB08755,C00157,
1181,820.5884096793669,164136.59308241174,-0.0022338793669405277,C47H84NO8P,-H(-),HMDB0009212; HMDB0009241; HMDB0009242; HMDB0009273; HMDB0009338; HMDB0009371; HMDB0009403; HMDB0009436; HMDB0009468; HMDB0009500; HMDB0009531; HMDB0009532; HMDB0009562; HMDB0009563; HMDB0009593; HMDB0009625; HMDB0009658; HMDB0009756; HMDB0114006; HMDB0114007; HMDB0114032; HMDB0114059; HMDB0114116; HMDB0114145; HMDB0114173; HMDB0114200; HMDB0114227; HMDB0114228; HMDB0114254; HMDB0114255; HMDB0114282; HMDB0114310; HMDB0114337; HMDB0114365; HMDB0114393; HMDB0114448; HMDB0114475; HMDB0114476; HMDB0114501; HMDB0114502; HMDB0114527; HMDB0114554; HMDB09212; HMDB09241; HMDB09242; HMDB09273; HMDB09338; HMDB09371; HMDB09403; HMDB09436; HMDB09468; HMDB09500; HMDB09531; HMDB09532; HMDB09562; HMDB09563; HMDB09593; HMDB09625; HMDB09658; HMDB09756,C00350,
1182,829.5733928003178,22483.98549572343,0.0018839996821498062,C49H83O8P,-H(-),HMDB0115427; HMDB0115479,,
1182,829.5733928003178,22483.98549572343,-0.0005213003178141662,C47H85O8P,.Na/H-H(-),HMDB0115143; HMDB0115169; HMDB0115196; HMDB0115263; HMDB0115316; HMDB0115340; HMDB0115443; HMDB0115444; HMDB0115469; HMDB0115586; HMDB0115605,,
1183,833.2078590571025,2619.272607793434,0.0008480428975872201,C45H38O16,-H(-),HMDB0032006; HMDB0039144; HMDB32006; HMDB39144,,
1184,847.6610965119321,28452.712474893957,-0.0001146119321902006,C58H88O4,-H(-),HMDB0006484; HMDB0060252; HMDB0062565; HMDB06484; HMDB60252; HMDB62565,,; CHEBI:50776
1185,848.5257779924939,20410.147204366905,-0.0022021924938826487,C50H76NO8P,-H(-),HMDB0113698,,
1186,848.6541918763365,32128.911735854796,-0.00033067633648897754,C50H92NO7P,-H(-),HMDB0013451; HMDB13451,,
1186,848.6541918763365,32128.911735854796,0.0008121236635361129,C47H92NO8P,.F(-),HMDB0007960; HMDB0008790; HMDB0009014; HMDB0009046; HMDB0009079; HMDB0009238; HMDB0009270; HMDB0009494; HMDB0009526; HMDB0009718; HMDB0009719; HMDB0009750; HMDB0113961; HMDB0113983; HMDB0114003; HMDB0114029; HMDB0114056; HMDB0114194; HMDB0114222; HMDB0114416; HMDB0114417; HMDB0114442; HMDB0114608; HMDB0114634; HMDB07960; HMDB08790; HMDB09014; HMDB09046; HMDB09079; HMDB09238; HMDB09270; HMDB09494; HMDB09526; HMDB09718; HMDB09719; HMDB09750,C00157; C00350,
1187,850.4874244898584,46409.62305802678,0.00015971014158822072,C45H74NO12P,-H(-),HMDB0061557; HMDB0061560; HMDB0061585; HMDB0061593; HMDB0061596; HMDB0061597; HMDB0061601; HMDB0061609; HMDB0061624; HMDB0061628; HMDB61557; HMDB61560; HMDB61585; HMDB61593; HMDB61596; HMDB61597; HMDB61601; HMDB61609; HMDB61624; HMDB61628,,
1188,853.4934719317561,19695.789205437308,0.0020205682440064265,C45H74O15,-H(-),HMDB0033641; HMDB33641,,
1189,860.5446351468885,36604.17642778904,6.98531114267098e-05,C48H80NO10P,-H(-),HMDB0112564; HMDB0112589; HMDB0112590; HMDB0112616; HMDB0112632; HMDB0112700; HMDB0112803; HMDB0112804; HMDB0112828; HMDB0112852; HMDB0112869; HMDB0116780,,
1190,862.4354096194063,6458.833035900966,0.00021748059361925698,C44H61N7O11,-H(-),HMDB0059787; HMDB59787,,
1191,866.492102327593,8777.450387887147,-0.001360827592975511,C45H73NO15,-H(-),HMDB0034202; HMDB0034357; HMDB34202; HMDB34357,C10820,
1192,874.6551621595034,6361.735591801753,-0.0009071595034129132,C48H94NO10P,-H(-),HMDB0112384; HMDB0112531; HMDB0112719; HMDB0112886,,
1193,882.4289171628084,5351.337188859372,-0.0001546628083133328,C39H71N3O15P2,-H(-),HMDB0116070; HMDB0116086; HMDB0116153; HMDB0116160; HMDB0116177; HMDB0116188; HMDB0116194; HMDB0116211,,
1194,884.5450621746298,22605.805279091568,-0.00035717462992579385,C50H80NO10P,-H(-),HMDB0112811; HMDB0112812; HMDB0112834; HMDB0112859,,
1195,892.6069683269973,10793.623840011567,0.0003366730026073128,C50H88NO10P,-H(-),HMDB0061487; HMDB0061495; HMDB0061527; HMDB0061535; HMDB0112653; HMDB0112705; HMDB0112731; HMDB0112732; HMDB0112757; HMDB0112808; HMDB0112856; HMDB0112900; HMDB0112926; HMDB0113760; HMDB0113766; HMDB0113788; HMDB0113792; HMDB0113799; HMDB0113804; HMDB0113823; HMDB0114665; HMDB0114672; HMDB0114682; HMDB0114688; HMDB0114698; HMDB0114704; HMDB0114705; HMDB0114712; HMDB0114728; HMDB0114735; HMDB0116773; HMDB0116786; HMDB0116794; HMDB61487; HMDB61495; HMDB61527; HMDB61535,,
1196,898.5299929399245,9099.304024409881,0.002219360075514487,C50H77NO13,-H(-),HMDB0061048; HMDB0127634; HMDB0127635; HMDB0127636; HMDB61048,,
1197,900.142922200211,2885.869302094244,0.0017872997889298858,C29H42N7O18P3S,-H(-),HMDB0003967; HMDB03967,C05338,
1197,900.142922200211,2885.869302094244,-0.0006180002110340865,C27H44N7O18P3S,.Na/H-H(-),HMDB0003943; HMDB0060130; HMDB0062372; HMDB03943; HMDB60130; HMDB62372,C05269,; CHEBI:27648
1198,909.4483480084826,9291.44097511174,0.0005882915173742731,C46H70O18,-H(-),HMDB0034817; HMDB34817,,
1199,911.4643407752195,8334.241643146104,0.00024552478055284155,C46H72O18,-H(-),HMDB0039295; HMDB39295,,
1200,911.5023609751613,5123.761267452805,-0.0013892751612729626,C47H76O17,-H(-),HMDB0034650; HMDB0036362; HMDB0039072; HMDB34650; HMDB36362; HMDB39072,C12081,
1201,912.1958883986163,3158.234131961942,0.0006959013837786188,C42H41O23,-H(-),HMDB0034147; HMDB34147,C08723,
1202,913.8222367877329,2132.618434161974,0.0007243122671525271,C59H110O6,-H(-),HMDB0005386; HMDB0005404; HMDB0005409; HMDB0005428; HMDB0005452; HMDB0042201; HMDB0042228; HMDB0042256; HMDB0042345; HMDB0042375; HMDB0042404; HMDB0042462; HMDB0042490; HMDB0042491; HMDB0042517; HMDB0042576; HMDB0042665; HMDB0043931; HMDB0043956; HMDB0043982; HMDB0044065; HMDB0044092; HMDB0044120; HMDB0044200; HMDB0044201; HMDB0044227; HMDB0044252; HMDB0044307; HMDB0044390; HMDB0044739; HMDB0044763; HMDB0044788; HMDB0044868; HMDB0044894; HMDB0044919; HMDB0044971; HMDB0044972; HMDB0045024; HMDB0045050; HMDB0045127; HMDB0045493; HMDB0045542; HMDB0045566; HMDB0045668; HMDB0045692; HMDB0045716; HMDB0045717; HMDB0045742; HMDB0045743; HMDB0045767; HMDB0045818; HMDB0046268; HMDB0046316; HMDB0046437; HMDB0046460; HMDB0046461; HMDB0046484; HMDB0046509; HMDB0046533; HMDB0047014; HMDB0047176; HMDB0047177; HMDB0047199; HMDB0047222; HMDB0047246; HMDB0047800; HMDB0047822; HMDB0047843; HMDB0047864; HMDB0047865; HMDB0048463; HMDB0048484; HMDB0048524; HMDB0048525; HMDB0048545; HMDB0049077; HMDB0049118; HMDB0049137; HMDB0049156; HMDB0049157; HMDB0049705; HMDB0049744; HMDB0049762; HMDB0049781; HMDB0050302; HMDB0050338; HMDB05386; HMDB05404; HMDB05409; HMDB05428; HMDB05452; HMDB42201; HMDB42228; HMDB42256; HMDB42345; HMDB42375; HMDB42404; HMDB42462; HMDB42490; HMDB42491; HMDB42517; HMDB42576; HMDB42665; HMDB43931; HMDB43956; HMDB43982; HMDB44065; HMDB44092; HMDB44120; HMDB44200; HMDB44201; HMDB44227; HMDB44252; HMDB44307; HMDB44390; HMDB44739; HMDB44763; HMDB44788; HMDB44868; HMDB44894; HMDB44919; HMDB44971; HMDB44972; HMDB45024; HMDB45050; HMDB45127; HMDB45493; HMDB45542; HMDB45566; HMDB45668; HMDB45692; HMDB45716; HMDB45717; HMDB45742; HMDB45743; HMDB45767; HMDB45818; HMDB46268; HMDB46316; HMDB46437; HMDB46460; HMDB46461; HMDB46484; HMDB46509; HMDB46533; HMDB47014; HMDB47176; HMDB47177; HMDB47199; HMDB47222; HMDB47246; HMDB47800; HMDB47822; HMDB47843; HMDB47864; HMDB47865; HMDB48463; HMDB48484; HMDB48524; HMDB48525; HMDB48545; HMDB49077; HMDB49118; HMDB49137; HMDB49156; HMDB49157; HMDB49705; HMDB49744; HMDB49762; HMDB49781; HMDB50302; HMDB50338,C00422,
1203,925.4445298153022,3445.403234698539,-0.0006789153022737082,C46H70O19,-H(-),HMDB0034870; HMDB34870,,
1204,933.2289627477605,2051.1911739383745,0.0016611522394214262,C42H46O24,-H(-),HMDB0029268; HMDB0037938; HMDB0136154; HMDB29268; HMDB37938,,
1205,935.3621794878649,3422.516146548906,-0.0015115878649112346,C45H61CoN6O12,-H(-),HMDB0006904; HMDB06904; HMDB06965,C06505,CHEBI:28531
1206,941.5175236671805,14491.01700482239,-0.0013435671804700178,C45H84O16P2,-H(-),HMDB0009928; HMDB0009951; HMDB0009961; HMDB0009962; HMDB0009973; HMDB0009974; HMDB0009984; HMDB0010003; HMDB09928; HMDB09951; HMDB09961; HMDB09962; HMDB09973; HMDB09974; HMDB09984; HMDB10003,C00626,
1207,945.5109521436269,12332.516582855003,0.00014255637313453917,C44H84O17P2,-H(-),HMDB0116799,,
1208,949.4302272649745,3499.1480177917047,-0.0016325649745567716,C44H70O22,-H(-),HMDB0034947; HMDB34947,,
1209,949.7305886884906,3011.0212235713734,-0.0015275884906031933,C63H98O6,-H(-),HMDB0005478; HMDB0010515; HMDB0010530; HMDB0010535; HMDB0010537; HMDB0044639; HMDB0048917; HMDB0049027; HMDB0049043; HMDB0049048; HMDB0049637; HMDB0049677; HMDB0050239; HMDB0050277; HMDB0051173; HMDB0051225; HMDB0051277; HMDB0051299; HMDB0051311; HMDB0051316; HMDB0051333; HMDB0051344; HMDB0051350; HMDB0051367; HMDB0051377; HMDB0051384; HMDB0052694; HMDB0052737; HMDB0052784; HMDB0052793; HMDB0052798; HMDB0052812; HMDB0052820; HMDB0052826; HMDB0053025; HMDB0053109; HMDB0053117; HMDB0053122; HMDB0053149; HMDB0053156; HMDB0053162; HMDB0053201; HMDB0053206; HMDB0053214; HMDB0053226; HMDB0053232; HMDB0053239; HMDB0053587; HMDB0053611; HMDB0053635; HMDB0053855; HMDB0053889; HMDB0053923; HMDB0053939; HMDB0053945; HMDB0053950; HMDB0053961; HMDB0053966; HMDB0053972; HMDB0053983; HMDB0053994; HMDB0054151; HMDB0054191; HMDB0054196; HMDB0054217; HMDB0054227; HMDB0054248; HMDB0054258; HMDB0054268; HMDB0054273; HMDB0054278; HMDB0054287; HMDB0054293; HMDB0054313; HMDB0054789; HMDB0054814; HMDB0054852; HMDB0054860; HMDB0054868; HMDB0054876; HMDB0054979; HMDB0055007; HMDB0055033; HMDB0055040; HMDB0055055; HMDB0055062; HMDB0055096; HMDB0055110; HMDB0055237; HMDB0055279; HMDB0055298; HMDB0055304; HMDB0055327; HMDB0055339; HMDB0055432; HMDB0055463; HMDB0055468; HMDB0055484; HMDB0055597; HMDB0055614; HMDB0055618; HMDB0055627; HMDB0055631; HMDB0055653; HMDB0055661; HMDB0055723; HMDB0055753; HMDB0055829; HMDB0055897; HMDB05478; HMDB10515; HMDB10530; HMDB10535; HMDB10537; HMDB44639; HMDB48917; HMDB49027; HMDB49043; HMDB49048; HMDB49637; HMDB49677; HMDB50239; HMDB50277; HMDB51173; HMDB51225; HMDB51277; HMDB51299; HMDB51311; HMDB51316; HMDB51333; HMDB51344; HMDB51350; HMDB51367; HMDB51377; HMDB51384; HMDB52694; HMDB52737; HMDB52784; HMDB52793; HMDB52798; HMDB52812; HMDB52820; HMDB52826; HMDB53025; HMDB53109; HMDB53117; HMDB53122; HMDB53149; HMDB53156; HMDB53162; HMDB53201; HMDB53206; HMDB53214; HMDB53226; HMDB53232; HMDB53239; HMDB53587; HMDB53611; HMDB53635; HMDB53855; HMDB53889; HMDB53923; HMDB53939; HMDB53945; HMDB53950; HMDB53961; HMDB53966; HMDB53972; HMDB53983; HMDB53994; HMDB54151; HMDB54191; HMDB54196; HMDB54217; HMDB54227; HMDB54248; HMDB54258; HMDB54268; HMDB54273; HMDB54278; HMDB54287; HMDB54293; HMDB54313; HMDB54789; HMDB54814; HMDB54852; HMDB54860; HMDB54868; HMDB54876; HMDB54979; HMDB55007; HMDB55033; HMDB55040; HMDB55055; HMDB55062; HMDB55096; HMDB55110; HMDB55237; HMDB55279; HMDB55298; HMDB55304; HMDB55327; HMDB55339; HMDB55432; HMDB55463; HMDB55468; HMDB55484; HMDB55597; HMDB55614; HMDB55618; HMDB55627; HMDB55631; HMDB55653; HMDB55661; HMDB55723; HMDB55753; HMDB55829; HMDB55897,C00422,
1210,951.47866228747,4095.074762165984,0.001967812529983348,C45H76O21,-H(-),HMDB0031880; HMDB31880,,
1211,953.438203488528,5744.531255384895,0.0005620114719704361,C47H70O20,-H(-),HMDB0029357; HMDB0041344; HMDB29357; HMDB41344,,
1212,954.7158866066814,2842.437226726109,0.0009683933186579452,C54H102NO10P,-H(-),HMDB0112934,,
1213,955.453478238905,4984.050035160483,0.0009372610950322269,C47H72O20,-H(-),HMDB0031024; HMDB0033406; HMDB31024; HMDB33406,,
1214,955.4694412189579,4413.376345068289,0.00023048104208100995,C51H72O17,-H(-),HMDB0037912; HMDB37912,,
1214,955.4694412189579,4413.376345068289,0.00010223807339571067,C43H75N3O15P2,.F(-) [+1],HMDB0116045; HMDB0116047; HMDB0116053; HMDB0116169,,
1215,955.4911861847457,4374.065877829626,-0.0003852847456755626,C48H76O19,-H(-),HMDB0031022; HMDB0031026; HMDB0031363; HMDB0031883; HMDB0031884; HMDB0033175; HMDB0034534; HMDB0039279; HMDB0040857; HMDB0040880; HMDB0041237; HMDB31022; HMDB31026; HMDB31363; HMDB31883; HMDB31884; HMDB33175; HMDB34534; HMDB39279; HMDB40857; HMDB40880; HMDB41237,C17543,
1216,956.7311244795441,5538.534120383635,0.0013805204559957929,C54H104NO10P,-H(-),HMDB0112909; HMDB0112933,,
1217,959.5216286716953,4911.473641924739,0.00047222830460214027,C48H80O19,-H(-),HMDB0030902; HMDB0034351; HMDB30902; HMDB34351,,
1218,969.8262883050141,3135.335655095707,0.0017581949858822554,C65H110O5,-H(-),HMDB0054846; HMDB0054891; HMDB0054902; HMDB0054907; HMDB0055084; HMDB0055869; HMDB54846; HMDB54891; HMDB54902; HMDB54907; HMDB55084; HMDB55869,,
1218,969.8262883050141,3135.335655095707,-0.0006471050141954038,C63H112O5,.Na/H-H(-),HMDB0046230; HMDB0046255; HMDB0050736; HMDB0050831; HMDB0050862; HMDB0050867; HMDB0051866; HMDB0051914; HMDB0053549; HMDB0053645; HMDB0054242; HMDB0054332; HMDB0054540; HMDB0054600; HMDB0054636; HMDB0054801; HMDB0055004; HMDB0055640; HMDB0055740; HMDB0055839; HMDB0055902; HMDB46230; HMDB46255; HMDB50736; HMDB50831; HMDB50862; HMDB50867; HMDB51866; HMDB51914; HMDB53549; HMDB53645; HMDB54242; HMDB54332; HMDB54540; HMDB54600; HMDB54636; HMDB54801; HMDB55004; HMDB55640; HMDB55740; HMDB55839; HMDB55902,,
