ionIdx,ionMz,ionAverageInt,mz delta,formula,ion,label (bona fide),HMDB ids,KEGG ids,other ids
947,521.261238770188,3935.961327701161,-0.0008900701880065753,C24H42O12,-H(-),"7,8-Dihydro-3b,6a-dihydroxy-alpha-ionol 9-[apiosyl-(1->6)-glucoside]",HMDB0041579; HMDB41579,,
948,521.9817304176163,1338.0350586343454,0.0016519823836915748,C10H16N5O14P3,-H(-),GTP,HMDB0001273; HMDB0011615; HMDB01273; HMDB11615,C00044,; CHEBI:15996
949,522.3548079970845,2762.5043585540784,0.0017032029154506745,C26H54NO7P,-H(-),LysoPC(18:0),HMDB0010384; HMDB0011128; HMDB0062195; HMDB10384; HMDB11128; HMDB62195,C04230,; CHEBI:44811; CHEBI:76076
950,522.9495438198115,2731.6633007654946,9.5680188451297e-05,C10H15N4O13P3S,-H(-),6-Mercaptopurine ribonucleoside triphosphate,HMDB0060411; HMDB0060790; HMDB60411; HMDB60790,C16617,
951,523.1811125361635,3059.813415197186,0.000986163836500964,C25H32O12,-H(-),Ligustroside,HMDB0034751; HMDB34751,,
952,523.9541758870603,2982.750799358066,0.00040501293972283747,C10H15ClN5O12P3,-H(-),2-Chloro-2''-deoxyadenosine-5''-triphosphate,HMDB0060713; HMDB60713,,
953,524.2782585537145,6299.419379912051,2.646285452101438e-06,C27H44NO7P,-H(-),"LysoPE(0:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",HMDB0011496; HMDB0011526; HMDB11496; HMDB11526,,; CHEBI:72747; CHEBI:72749
954,525.4504040740233,1865.5871221004754,0.0020424259766969044,C32H62O5,-H(-),DG(14:0/15:0/0:0),HMDB0007010; HMDB0007066; HMDB0055953; HMDB0092945; HMDB0092946; HMDB0092947; HMDB0092948; HMDB0092949; HMDB0092950; HMDB0092997; HMDB0092998; HMDB0092999; HMDB0093000; HMDB0093075; HMDB0093076; HMDB0093077; HMDB0093078; HMDB0093079; HMDB0093080; HMDB0093081; HMDB0093082; HMDB0093083; HMDB0093084; HMDB0093085; HMDB0093086; HMDB0093211; HMDB0093212; HMDB0093213; HMDB0093214; HMDB0093215; HMDB0093216; HMDB0093217; HMDB0093218; HMDB0093219; HMDB0093220; HMDB0093221; HMDB0093222; HMDB0093353; HMDB0093354; HMDB0093355; HMDB0093356; HMDB0093357; HMDB0093358; HMDB0093359; HMDB0093360; HMDB0093361; HMDB0093362; HMDB0093469; HMDB0093470; HMDB0093471; HMDB0093472; HMDB0093473; HMDB0093474; HMDB0093475; HMDB0093476; HMDB0093477; HMDB0093478; HMDB0093479; HMDB0093612; HMDB0093613; HMDB0093614; HMDB0093615; HMDB0093616; HMDB0093617; HMDB0093618; HMDB0093619; HMDB0093620; HMDB0093621; HMDB0093622; HMDB0093623; HMDB0093718; HMDB0093719; HMDB0093720; HMDB0093721; HMDB0093722; HMDB0093723; HMDB0093724; HMDB0093725; HMDB0093726; HMDB0093727; HMDB0093728; HMDB0093729; HMDB0094001; HMDB0094002; HMDB0094003; HMDB0094004; HMDB0094229; HMDB0094230; HMDB0094231; HMDB0094232; HMDB0094233; HMDB0094234; HMDB07010; HMDB07066; HMDB55953; HMDB92945; HMDB92946; HMDB92947; HMDB92948; HMDB92949; HMDB92950; HMDB92997; HMDB92998; HMDB92999; HMDB93000; HMDB93075; HMDB93076; HMDB93077; HMDB93078; HMDB93079; HMDB93080; HMDB93081; HMDB93082; HMDB93083; HMDB93084; HMDB93085; HMDB93086; HMDB93211; HMDB93212; HMDB93213; HMDB93214; HMDB93215; HMDB93216; HMDB93217; HMDB93218; HMDB93219; HMDB93220; HMDB93221; HMDB93222; HMDB93353; HMDB93354; HMDB93355; HMDB93356; HMDB93357; HMDB93358; HMDB93359; HMDB93360; HMDB93361; HMDB93362; HMDB93469; HMDB93470; HMDB93471; HMDB93472; HMDB93473; HMDB93474; HMDB93475; HMDB93476; HMDB93477; HMDB93478; HMDB93479; HMDB93612; HMDB93613; HMDB93614; HMDB93615; HMDB93616; HMDB93617; HMDB93618; HMDB93619; HMDB93620; HMDB93621; HMDB93622; HMDB93623; HMDB93718; HMDB93719; HMDB93720; HMDB93721; HMDB93722; HMDB93723; HMDB93724; HMDB93725; HMDB93726; HMDB93727; HMDB93728; HMDB93729; HMDB94001; HMDB94002; HMDB94003; HMDB94004; HMDB94229; HMDB94230; HMDB94231; HMDB94232; HMDB94233; HMDB94234,,
955,526.2180947064828,2476.4774419200808,0.001392593517152818,C27H33N3O8,-H(-),Rolitetracycline,HMDB0015414; HMDB15414,,; CHEBI:63334
956,526.2924612313017,5534.028475364366,0.0014499686983526772,C27H46NO7P,-H(-),"LysoPE(0:0/22:5(4Z,7Z,10Z,13Z,16Z))",HMDB0011494; HMDB0011495; HMDB0011524; HMDB0011525; HMDB11494; HMDB11495; HMDB11524; HMDB11525,,
956,526.2924612313017,5534.028475364366,-0.0009553313016112952,C25H48NO7P,.Na/H-H(-),"LysoPE(0:0/20:2(11Z,14Z))",HMDB0011483; HMDB0011513; HMDB11483; HMDB11513,,; CHEBI:131692
957,526.3519356060962,1567.6476215119826,0.001859893903883858,C32H49NO5,-H(-),Daphniphylline,HMDB0030291; HMDB30291,,
958,527.1937862680735,2751.8009348769074,-0.0015167680734293754,C28H32O10,-H(-),Physalin L,HMDB0034341; HMDB0039081; HMDB34341; HMDB39081,,
958,527.1937862680735,2751.8009348769074,-0.0003739680735179718,C25H32O11,.F(-),"(7''R,8''R)-4,7''-Epoxy-3''-methoxy-4'',5,9,9''-lignanetetrol 9''-glucoside",HMDB0038710; HMDB38710,,
959,527.3382264541289,3168.8985007909023,-0.0004153541287905682,C32H48O6,-H(-),Ganoderic acid V,HMDB0033079; HMDB0035225; HMDB0035335; HMDB33079; HMDB35225; HMDB35335,,
960,527.3739585494028,3151.1704944733374,0.0002379505972385232,C33H52O5,-H(-),Tsugaric acid B,HMDB0031962; HMDB31962,,
961,528.3087455949084,16961.953839230348,0.0008156050917023094,C27H48NO7P,-H(-),"LysoPE(0:0/22:4(7Z,10Z,13Z,16Z))",HMDB0011493; HMDB0011523; HMDB11493; HMDB11523,,
962,529.149911771491,2218.788433338751,0.0004931285089924131,C30H26O9,-H(-),"8-[3,7-dihydroxy-2-(3-hydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-yl]-2-(3-hydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,5,7-triol",HMDB0135066,,
963,529.2809577606539,5716.99839090349,-0.0002674606539585511,C30H42O8,-H(-),Cavipetin A,HMDB0030363; HMDB0033023; HMDB0033796; HMDB0035325; HMDB0036310; HMDB30363; HMDB33023; HMDB33796; HMDB35325; HMDB36310,,
964,529.4624776558165,127259.81482994194,0.00013964418349132757,C35H62O3,-H(-),Sabadelin,HMDB0034033; HMDB0040920; HMDB0040922; HMDB0040923; HMDB34033; HMDB40920; HMDB40922; HMDB40923,C08484,
965,530.0567066609971,2233.776076905149,0.0009202390029940943,C23H17NO14,-H(-),"2-[({3-[3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyloxy)benzoyloxy]-4,5-dihydroxyphenyl}(hydroxy)methylidene)amino]acetic acid",HMDB0128312,,
966,530.1964235862315,5133.343281913722,0.00021981376846724743,C26H33N3O7S,-H(-),"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(1-hydroxy-2,4-diphenylbutan-2-yl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid",HMDB0135577,,
967,533.3118085244937,9779.154624387518,0.0001817755063484583,C30H46O8,-H(-),Ganoderic acid L,HMDB0035885; HMDB35885,,
968,535.3410557485239,32659.2295384084,-0.0005289485238790803,C27H53O8P,-H(-),PA(8:0/16:0),HMDB0115487; HMDB0115613; HMDB0115689; HMDB0115781,,
969,536.5042357317863,3660.856813749376,0.0005805682137633994,C34H67NO3,-H(-),C16 Cer,HMDB0000790; HMDB0004949; HMDB00790; HMDB04949,C00195,; CHEBI:72959
970,537.225085312038,3234.200684552854,0.000982687962050477,C28H39ClO8,-H(-),Physalolactone,HMDB0034333; HMDB34333,,
970,537.225085312038,3234.200684552854,-0.00041490188175430376,C27H36O11,-H(-) [+2],Aldosterone 18-glucuronide,HMDB0010345; HMDB0036888; HMDB10345; HMDB36888,C08777,
970,537.225085312038,3234.200684552854,0.0014559879620037464,C25H36N6O4S,.Na/H-H(-),Udenafil,HMDB0015628; HMDB15628,,
971,537.4887567516957,7026.177568917487,7.514830417676421e-05,C34H66O4,-H(-),FAHFA(16:0/9-O-18:0),HMDB0112106; HMDB0112107; HMDB0112111; HMDB0112113; HMDB0112116; HMDB0112118; HMDB0112119; HMDB0112121; HMDB0112146; HMDB0112147; HMDB0112148; HMDB0112149; HMDB0112150; HMDB0112151; HMDB0112152; HMDB0112153; HMDB0112176; HMDB0112179,,
972,539.4307229245427,11156.31377961185,0.0009881754573370927,C32H60O6,-H(-),TG(8:0/8:0/a-13:0)[rac],HMDB0071246; HMDB0071529; HMDB0072647; HMDB0096559; HMDB0096560; HMDB0096561; HMDB71246; HMDB71529; HMDB72647; HMDB96559; HMDB96560; HMDB96561,,
973,541.1347594716385,2008.3142885160223,0.0003892283614277403,C27H26O12,-H(-),Resveratrol 4''-(6-galloylglucoside),HMDB0034687; HMDB0039341; HMDB0135726; HMDB0135727; HMDB0135730; HMDB0135731; HMDB0135732; HMDB0135735; HMDB34687; HMDB39341,,
974,541.2088511259594,4239.378408170338,-0.0009316259594243093,C29H34O10,-H(-),Italidipyrone,HMDB0041308; HMDB41308,,
974,541.2088511259594,4239.378408170338,0.00021117404060078115,C26H34O11,.F(-),Isolariciresinol 9-O-beta-D-glucoside,HMDB0032907; HMDB0034749; HMDB0038711; HMDB0038927; HMDB0040471; HMDB32907; HMDB34749; HMDB38711; HMDB38927; HMDB40471,,
975,541.2445042649699,4213.156293304728,-0.00019936496994432673,C30H38O9,-H(-),Physagulin C,HMDB0038535; HMDB38535,,
976,541.2637681414035,5564.323781782567,0.0016659585965044243,C27H42O11,-H(-),Cortolone-3-glucuronide,HMDB0010320; HMDB10320,,
977,542.1674803684419,1578.3822016030601,-0.0006972684419679354,C27H29NO11,-H(-),Epirubicin,HMDB0014588; HMDB0015132; HMDB14588; HMDB15132,C01661; C11230,CHEBI:28748; CHEBI:47898
978,543.1140481471969,1987.7204948597755,0.0003651528031696216,C26H24O13,-H(-),Maclurin 3-C-(6''''-p-hydroxybenzoyl-glucoside),HMDB0032646; HMDB0127400; HMDB0127401; HMDB0127402; HMDB0127403; HMDB0127406; HMDB0127407; HMDB0127408; HMDB0127410; HMDB0127411; HMDB0127412; HMDB0127433; HMDB0127434; HMDB0127435; HMDB0127437; HMDB0127438; HMDB0127439; HMDB0127440; HMDB0127442; HMDB0127443; HMDB0127444; HMDB0127445; HMDB0127447; HMDB0127448; HMDB0127449; HMDB32646,,
979,543.3323313327984,4148.035826385924,0.0003943672016930577,C32H48O7,-H(-),Hovenidulcigenin A,HMDB0041027; HMDB41027,,
979,543.3323313327984,4148.035826385924,0.000704867201648085,C28H51NO7P,-H(-),2-Arachidonoylglycerophosphocholine,HMDB0061699; HMDB61699,,
980,545.3476379756852,3271.065928489082,0.0007377243148312118,C32H50O7,-H(-),Hovenidulcigenin B,HMDB0041547; HMDB41547,,
981,545.3862599155633,3070.356156435944,-0.0001612155632528811,C34H50N4O2,-H(-),"endo-1,4-beta-Xylanase",HMDB0040436; HMDB40436,,
982,548.1348005814251,1731.6403267051521,-0.00036338142513159255,C24H27N3O10S,-H(-),o-O-glucuronide rosiglitazone,HMDB0060857; HMDB0060862; HMDB60857; HMDB60862,,
983,549.3580837102197,3498.110606692008,-0.0019069102196453969,C28H55O8P,-H(-),PA(8:0/17:0),HMDB0115488; HMDB0115607; HMDB0115614; HMDB0115682; HMDB0115690; HMDB0115703; HMDB0115776; HMDB0115782; HMDB0115799,,
984,549.4101679063841,2781.1426539044046,2.019361591010238e-05,C40H54O,-H(-),"3-cis-Hydroxy-b,e-Caroten-3''-one",HMDB0002890; HMDB0112260; HMDB0112261; HMDB02890,,
985,550.2440936674373,4847.473946560882,0.0005456325627619663,C31H37NO8,-H(-),Endoxifen O-glucuronide,HMDB0060622; HMDB60622,,
986,551.3596225192787,4821.927658955843,-0.0006822192787012682,C31H52O8,-H(-),Cyclopassifloic acid E,HMDB0036298; HMDB36298,,
987,551.4671183533105,6277.337341485168,0.000978146689476489,C34H64O5,-H(-),DG(15:0/16:1(9Z)/0:0),HMDB0007070; HMDB0007126; HMDB0055988; HMDB07070; HMDB07126; HMDB55988,,
988,552.3086528173194,4874.685354145135,0.0009083826806772777,C29H48NO7P,-H(-),"LysoPE(0:0/24:6(6Z,9Z,12Z,15Z,18Z,21Z))",HMDB0011499; HMDB0011529; HMDB11499; HMDB11529,,
988,552.3086528173194,4874.685354145135,-0.0005473485693983093,C30H48O7S,-H(-) [+1],Triterpenoid,HMDB0004309; HMDB04309,C06085,CHEBI:27151
988,552.3086528173194,4874.685354145135,0.0005512842431016907,C27H48O8S,.F(-) [+1],5b-Cyprinol sulfate,HMDB0006888; HMDB06888,C05468,CHEBI:2149
989,553.9246478745159,2396.3448591766532,-0.00112492529717656,C10H15N5O13P2Se,-H(-),3-Phosphoadenylylselenate,HMDB0011104; HMDB11104,C05696,CHEBI:28450
990,557.2746584858463,5694.700570104981,0.0009464141536454918,C31H42O9,-H(-),Glycinoeclepin B,HMDB0037035; HMDB37035,,
991,561.1237201656426,2544.761028471304,0.0012577343574093902,C26H26O14,-H(-),"3,4,5-trihydroxy-6-{[7-hydroxy-4-oxo-2-phenyl-8-(3,4,5-trihydroxyoxan-2-yl)-4H-chromen-5-yl]oxy}oxane-2-carboxylic acid",HMDB0127263; HMDB0127264,,
992,561.1775110743996,2518.5089905203176,-0.000891574399588535,C31H30O10,-H(-),Artonin R,HMDB0041125; HMDB0135118; HMDB0135128; HMDB41125,,
993,561.2561331875247,4218.959489805993,-0.0008698875246864191,C26H42O13,-H(-),19-Hydroxycinnzeylanol 19-glucoside,HMDB0036856; HMDB36856,,
994,563.1041406348638,5268.0132236334175,0.00010186513623011706,C25H24O15,-H(-),Isorhamnetin 3-(6''''-malonylglucoside),HMDB0038820; HMDB38820,,
995,563.3722839383385,13494.654119343175,-0.0004571383384472938,C29H57O8P,-H(-),PA(8:0/18:0),HMDB0115489; HMDB0115615; HMDB0115691; HMDB0115698; HMDB0115704; HMDB0115783; HMDB0115794; HMDB0115800; HMDB0115814,,
996,563.3906201931391,5364.885406685195,-0.0011674931390643906,C40H52O2,-H(-),"E,e-Carotene-3,3''-dione",HMDB0002193; HMDB0003154; HMDB0036874; HMDB0040970; HMDB02193; HMDB03154; HMDB36874; HMDB40970,C08583,; CHEBI:3362
996,563.3906201931391,5364.885406685195,0.0004930881109430629,C29H58NO7P,-H(-) [+1],LysoPE(0:0/24:1(15Z)),HMDB0011498; HMDB0011528; HMDB11498; HMDB11528,,
997,563.467868548092,5036.7190699252815,0.00022795190795932285,C35H64O5,-H(-),"DG(14:0/18:2(9Z,12Z)/0:0)",HMDB0007016; HMDB0007043; HMDB0007044; HMDB0007128; HMDB0007183; HMDB0007212; HMDB0007240; HMDB0031390; HMDB0032094; HMDB0032732; HMDB0056136; HMDB0056137; HMDB0056156; HMDB07016; HMDB07043; HMDB07044; HMDB07128; HMDB07183; HMDB07212; HMDB07240; HMDB31390; HMDB32094; HMDB32732; HMDB56136; HMDB56137; HMDB56156,C00165,
998,565.301263980364,4643.977642208507,-0.00023608036394762166,C30H51BrN2O3,-H(-),17-Desacetyl-rocuronium,HMDB0060709; HMDB60709,,
999,565.5197116617337,7016.779959299206,0.00042023826631520933,C36H70O4,-H(-),FAHFA(18:0/9-O-18:0),HMDB0112112; HMDB0112120; HMDB0112128; HMDB0112129; HMDB0112130; HMDB0112131; HMDB0112132; HMDB0112133; HMDB0112177,,
1000,567.2812209580089,3631.851208524766,-0.0001368580088865201,C29H44O11,-H(-),Canesceol,HMDB0034084; HMDB0039773; HMDB34084; HMDB39773,,
1001,567.331675442524,3233.3931164221476,0.0010502574760948846,C34H48O7,-H(-),"(24E)-3alpha,15alpha-Diacetoxy-23-oxo-7,9(11),24-lanostatrien-26-oic acid",HMDB0035388; HMDB35388,,
1002,567.4619079667978,8911.626781430552,0.0011031332022639617,C34H64O6,-H(-),TG(10:0/13:0/8:0),HMDB0071165; HMDB0071222; HMDB0071443; HMDB0071663; HMDB0071676; HMDB0071685; HMDB0071738; HMDB0071968; HMDB0072206; HMDB0072245; HMDB0072333; HMDB0072338; HMDB0072529; HMDB0072531; HMDB0072546; HMDB0096562; HMDB0096563; HMDB0096564; HMDB0096649; HMDB0096650; HMDB0096651; HMDB0100884; HMDB0100885; HMDB0100886; HMDB71165; HMDB71222; HMDB71443; HMDB71663; HMDB71676; HMDB71685; HMDB71738; HMDB71968; HMDB72206; HMDB72245; HMDB72333; HMDB72338; HMDB72529; HMDB72531; HMDB72546; HMDB96562; HMDB96563; HMDB96564; HMDB96649; HMDB96650; HMDB96651,,
1003,569.3279224033613,3391.3199831063203,-0.0006759033612979692,C37H46O5,-H(-),Pyrrhoxanthinol,HMDB0035696; HMDB35696,,
1004,569.4380239637203,3031.7109103456005,-0.0016212637202670521,C40H58O2,-H(-),"cis-5,6-Dihydro-5,6-dihydroxy-carotene",HMDB0002746; HMDB0034902; HMDB0036915; HMDB0060340; HMDB02746; HMDB34902; HMDB36915; HMDB60340,,; CHEBI:67228
1005,571.2889314886007,4411.0785919541495,-4.628860074262775e-05,C25H49O12P,-H(-),1-Palmitoylglycerophosphoinositol,HMDB0061695; HMDB0062714; HMDB61695; HMDB62714,,; CHEBI:73218
1006,571.3620806651429,3376.770887831577,0.0019450348570444476,C34H52O7,-H(-),Vitamin D2 3-glucuronide,HMDB0010344; HMDB0033078; HMDB0035329; HMDB10344; HMDB33078; HMDB35329,,
1006,571.3620806651429,3376.770887831577,-0.0022784190491620393,C30H54NO7P,-H(-) [+1],"LysoPC(22:4(7Z,10Z,13Z,16Z))",HMDB0010401; HMDB10401,C04230,
1007,573.4522633429856,42094.75407278515,0.00018315701436222298,C36H62O5,-H(-),"DG(15:0/18:4(6Z,9Z,12Z,15Z)/0:0)",HMDB0007077; HMDB0007329; HMDB0056004; HMDB07077; HMDB07329; HMDB56004,,
1008,573.4891069963504,11502.6134755584,-0.00027509635049227654,C37H66O4,-H(-),Montecristin,HMDB0029795; HMDB29795,,
1008,573.4891069963504,11502.6134755584,0.0008677036495328139,C34H66O5,.F(-),DG(15:0/16:0/0:0),HMDB0007069; HMDB0007097; HMDB0055982; HMDB0093005; HMDB0093006; HMDB0093007; HMDB0093008; HMDB0093009; HMDB0093010; HMDB0093095; HMDB0093096; HMDB0093097; HMDB0093098; HMDB0093099; HMDB0093100; HMDB0093101; HMDB0093102; HMDB0093241; HMDB0093242; HMDB0093243; HMDB0093244; HMDB0093245; HMDB0093246; HMDB0093247; HMDB0093248; HMDB0093249; HMDB0093250; HMDB0093251; HMDB0093252; HMDB0093369; HMDB0093370; HMDB0093371; HMDB0093372; HMDB0093373; HMDB0093374; HMDB0093375; HMDB0093376; HMDB0093377; HMDB0093378; HMDB0093379; HMDB0093380; HMDB0093496; HMDB0093497; HMDB0093498; HMDB0093499; HMDB0093500; HMDB0093501; HMDB0093502; HMDB0093503; HMDB0093504; HMDB0093505; HMDB0093631; HMDB0093632; HMDB0093633; HMDB0093634; HMDB0093635; HMDB0093636; HMDB0093637; HMDB0093638; HMDB0093639; HMDB0093640; HMDB0093641; HMDB0093748; HMDB0093749; HMDB0093750; HMDB0093751; HMDB0093752; HMDB0093753; HMDB0093754; HMDB0093755; HMDB0093756; HMDB0093757; HMDB0093758; HMDB0093759; HMDB0093902; HMDB0093903; HMDB0093904; HMDB0093905; HMDB0093906; HMDB0093907; HMDB0093908; HMDB0093909; HMDB0093910; HMDB0093911; HMDB0093912; HMDB0093913; HMDB0094005; HMDB0094006; HMDB0094007; HMDB0094008; HMDB0094009; HMDB0094010; HMDB0094011; HMDB0094012; HMDB0094235; HMDB0094236; HMDB0094237; HMDB0094238; HMDB0094239; HMDB0094240; HMDB07069; HMDB07097; HMDB55982; HMDB93005; HMDB93006; HMDB93007; HMDB93008; HMDB93009; HMDB93010; HMDB93095; HMDB93096; HMDB93097; HMDB93098; HMDB93099; HMDB93100; HMDB93101; HMDB93102; HMDB93241; HMDB93242; HMDB93243; HMDB93244; HMDB93245; HMDB93246; HMDB93247; HMDB93248; HMDB93249; HMDB93250; HMDB93251; HMDB93252; HMDB93369; HMDB93370; HMDB93371; HMDB93372; HMDB93373; HMDB93374; HMDB93375; HMDB93376; HMDB93377; HMDB93378; HMDB93379; HMDB93380; HMDB93496; HMDB93497; HMDB93498; HMDB93499; HMDB93500; HMDB93501; HMDB93502; HMDB93503; HMDB93504; HMDB93505; HMDB93631; HMDB93632; HMDB93633; HMDB93634; HMDB93635; HMDB93636; HMDB93637; HMDB93638; HMDB93639; HMDB93640; HMDB93641; HMDB93748; HMDB93749; HMDB93750; HMDB93751; HMDB93752; HMDB93753; HMDB93754; HMDB93755; HMDB93756; HMDB93757; HMDB93758; HMDB93759; HMDB93902; HMDB93903; HMDB93904; HMDB93905; HMDB93906; HMDB93907; HMDB93908; HMDB93909; HMDB93910; HMDB93911; HMDB93912; HMDB93913; HMDB94005; HMDB94006; HMDB94007; HMDB94008; HMDB94009; HMDB94010; HMDB94011; HMDB94012; HMDB94235; HMDB94236; HMDB94237; HMDB94238; HMDB94239; HMDB94240,,
1009,574.3884497045906,3241.7304908377714,-0.0006385045904835351,C30H58NO7P,-H(-),"LysoPC(22:2(13Z,16Z))",HMDB0010400; HMDB10400,C04230,
1010,575.3580495329664,4086.218349135431,0.0008907670335247531,C33H52O8,-H(-),Collettiside I,HMDB0029310; HMDB29310,,
1011,575.4673802099807,41343.6333457285,0.000716290019340704,C36H64O5,-H(-),"DG(15:0/18:3(6Z,9Z,12Z)/0:0)",HMDB0007075; HMDB0007076; HMDB0007271; HMDB0007300; HMDB0055996; HMDB0056003; HMDB0056142; HMDB07075; HMDB07076; HMDB07271; HMDB07300; HMDB55996; HMDB56003; HMDB56142,,
1012,576.4038979481132,2917.4027267699485,-0.0004367481132021567,C30H60NO7P,-H(-),LysoPC(22:1(13Z)),HMDB0010399; HMDB10399,C04230,
1013,577.3745658511718,4418.448851150869,2.4448828185086313e-05,C33H54O8,-H(-),Asparagoside A,HMDB0030046; HMDB30046,,
1014,577.483045732169,27687.555433706446,0.0007007678309491894,C36H66O5,-H(-),"DG(15:0/18:2(9Z,12Z)/0:0)",HMDB0007074; HMDB0007242; HMDB0055967; HMDB07074; HMDB07242; HMDB55967,,
1015,578.8873012749987,2580.1201702495846,0.00046132500131079723,C6H17O21P5,-H(-),"Inositol 1,3,4,5,6-pentakisphosphate",HMDB0003529; HMDB03529; HMDB06232,C01284,CHEBI:16322
1016,579.3050196670006,7092.21585280563,-0.000131167000631649,C29H40N8O5,-H(-),Hordatine B,HMDB0030459; HMDB30459,C08308,
1017,580.2605555146647,5704.811577228777,-0.002163814664640995,C21H39N7O12,-H(-),Streptomycin,HMDB0015214; HMDB15214,C00413,CHEBI:17076
1018,581.3557201771271,3584.923464636515,-0.001471477127097387,C28H54O12,-H(-),Stearyl monoglyceridyl citrate,HMDB0032522; HMDB32522,,
1019,583.2550435596567,12026.30452957849,0.0011635403433274405,C33H36N4O6,-H(-),Bilirubin,HMDB0000054; HMDB0000488; HMDB00054; HMDB00488,C00486,; CHEBI:16990
1020,586.2215810906578,2518.479958186305,0.0012769093423230515,C29H37N3O8S,-H(-),"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(2-hydroxy-5-oxo-1,7-diphenylheptyl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid",HMDB0133948; HMDB0133949; HMDB0134649; HMDB0134650,,
1021,587.1944091902462,2516.84831445788,0.0012310097537238107,C30H36O10S,-H(-),"({4-[2-(2,4-dihydroxyphenyl)-3-(3,7-dimethylocta-2,6-dien-1-yl)-5,7-dihydroxy-4-oxo-3,4-dihydro-2H-1-benzopyran-6-yl]-2-methylbut-2-en-1-yl}oxy)sulfonic acid",HMDB0129792; HMDB0129797; HMDB0129802; HMDB0129807; HMDB0129812; HMDB0129817,,
1022,587.466504613072,2755.525428363321,0.0015918869280540093,C37H64O5,-H(-),"DG(14:0/20:4(5Z,8Z,11Z,14Z)/0:0)",HMDB0007025; HMDB0007026; HMDB0007052; HMDB0007053; HMDB0007106; HMDB0007133; HMDB0007134; HMDB0007273; HMDB0007302; HMDB0007330; HMDB0007444; HMDB0007473; HMDB0007501; HMDB0007530; HMDB0041092; HMDB0055971; HMDB0055977; HMDB0056031; HMDB0056139; HMDB0056145; HMDB0056164; HMDB0056171; HMDB07025; HMDB07026; HMDB07052; HMDB07053; HMDB07106; HMDB07133; HMDB07134; HMDB07273; HMDB07302; HMDB07330; HMDB07444; HMDB07473; HMDB07501; HMDB07530; HMDB41092; HMDB55971; HMDB55977; HMDB56031; HMDB56139; HMDB56145; HMDB56164; HMDB56171,,
1022,587.466504613072,2755.525428363321,-0.0008134130720236499,C35H66O5,.Na/H-H(-),DG(14:0/18:1(11Z)/0:0),HMDB0007014; HMDB0007015; HMDB0007042; HMDB0007099; HMDB0007127; HMDB0007154; HMDB0007182; HMDB0007211; HMDB0055961; HMDB0055962; HMDB0056015; HMDB0056040; HMDB07014; HMDB07015; HMDB07042; HMDB07099; HMDB07127; HMDB07154; HMDB07182; HMDB07211; HMDB55961; HMDB55962; HMDB56015; HMDB56040,C00165,
1023,588.1882795954449,2059.080746846292,-0.0014131954449112527,C24H35N3O12S,-H(-),"2-amino-4-{[2-({4-[3-(carboxymethyl)-4,6-dihydroxy-2-methoxyphenyl]-3-hydroxy-2-methylbutan-2-yl}sulfanyl)-1-[(carboxymethyl)-C-hydroxycarbonimidoyl]ethyl]-C-hydroxycarbonimidoyl}butanoic acid",HMDB0125503,,
1024,589.282648422939,4359.386777872201,-0.0006205229390161549,C36H38N4O4,-H(-),Dimethylprotoporphyrin IX dimethyl ester,HMDB0000810; HMDB00810,,
1024,589.282648422939,4359.386777872201,-0.0008153229390472916,C32H42O9,.F(-),Ganoderic acid F,HMDB0035988; HMDB35988,,
1025,591.1336980522464,5739.158022808659,0.0018444477536831982,C27H28O15,-H(-),Apigenin 7-[rhamnosyl-(1->2)-galacturonide],HMDB0038847; HMDB0041129; HMDB0041719; HMDB0127121; HMDB0127122; HMDB0127170; HMDB0127171; HMDB0127234; HMDB0127235; HMDB0127275; HMDB0127276; HMDB0127295; HMDB0127296; HMDB38847; HMDB41129; HMDB41719,,
1026,591.3529267113419,3852.727003412433,0.0009281886581220533,C33H52O9,-H(-),Agavoside A,HMDB0034391; HMDB34391,,
1027,591.3914031500375,6900.785330865903,-0.0011628500375309159,C34H56O8,-H(-),Tuberoside,HMDB0039054; HMDB39054,,
1028,593.115063511535,2913.880160111183,-0.00025641153501965164,C26H26O16,-H(-),"6-{[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-8-(3,4,5-trihydroxyoxan-2-yl)-4H-chromen-6-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",HMDB0127268; HMDB0127269; HMDB0127270; HMDB0127271; HMDB0127286; HMDB0127287; HMDB0127288; HMDB0127289; HMDB0132742; HMDB0132743; HMDB0132744,,
1029,593.3629162002708,4650.309007199594,0.0007156997291986045,C40H50O4,-H(-),"7,8-Dehydroastaxanthianthin",HMDB0036872; HMDB36872,,
